Application ID,Age,Gender,Marital Status (at the time of application),No of dependents,Income,Education,Profession ,Type of residence,No of months in current residence,No of months in current company,Performance Tag
690657178,52,M,Married,3,18,Bachelor,SE_PROF,Rented,74,30,0
303822930,27,F,Single,2,45,Professional,SAL,Living with Parents,117,11,0
934881271,64,M,Married,1,25,Professional,SE_PROF,Rented,9,41,0
753578567,44,F,Married,1,6,Phd,SE_PROF,Rented,82,34,0
467268461,60,M,Married,1,38,Professional,SE_PROF,Rented,123,74,0
58134055,37,M,Single,4,26,Masters,SAL,Rented,105,41,0
853517801,39,M,Married,2,34,Bachelor,SAL,Rented,10,22,0
310749033,27,F,Married,1,10,Professional,SAL,Rented,63,25,0
479651632,30,M,Single,1,8,Masters,SAL,Rented,45,16,0
301384692,54,F,Married,2,9,Masters,SE_PROF,Owned,89,64,0
223855615,42,M,Married,2,47,Phd,SAL,Rented,33,70,0
852092112,49,M,Married,3,20,Professional,SAL,Rented,6,30,0
712275435,39,M,Married,3,31,Masters,SE,Rented,73,28,0
53388934,31,M,Married,1,30,Bachelor,SAL,Rented,6,64,0
782021644,39,M,Married,3,20,Masters,SAL,Rented,6,56,1
404474861,56,M,Married,5,10,Professional,SAL,Rented,99,39,0
31070511,39,M,Married,3,17,Masters,SAL,Rented,47,26,0
640478092,55,F,Married,2,7,Bachelor,SAL,Rented,64,9,0
855756578,34,M,Married,1,29,Professional,SAL,Rented,89,29,0
636017495,39,F,Married,4,21,Masters,SAL,Owned,59,4,1
993491110,49,M,Married,1,45,Masters,SE_PROF,Rented,92,19,0
68954310,36,M,Married,3,20,Masters,SAL,Rented,44,44,0
462457895,32,F,Married,2,17,Bachelor,SAL,Owned,37,8,0
214325534,39,M,Married,5,10,Masters,SAL,Rented,53,58,0
638420001,33,F,Married,2,8,Bachelor,SE_PROF,Rented,14,30,0
562893668,43,M,Married,3,8,Masters,SE,Owned,48,9,1
975098211,42,M,Married,2,49,Masters,SAL,Rented,51,24,0
974077085,42,M,Married,1,39,Phd,SE_PROF,Rented,99,37,0
141277353,39,F,Married,2,4.5,Professional,SE_PROF,Rented,35,27,0
866910283,51,M,Married,2,6,Professional,SE_PROF,Rented,55,42,0
961857378,31,F,Married,2,28,Professional,SE,Owned,51,12,0
470298679,27,F,Married,1,22,Masters,SE_PROF,Owned,46,51,0
83236697,31,F,Married,3,20,Professional,SE_PROF,Rented,18,29,0
312455311,29,M,Married,2,23,Bachelor,SAL,Rented,41,15,0
587088771,56,M,Married,5,5,Bachelor,SAL,Rented,40,34,0
677871729,36,M,Married,4,23,Professional,SAL,Owned,25,31,0
627103180,43,F,Married,5,29,Bachelor,SAL,Rented,43,31,0
197057969,37,M,Married,2,4.5,Others,SAL,Rented,25,31,0
106466926,51,M,Single,1,18,Bachelor,SE,Owned,40,33,0
330002402,46,F,Married,2,39,Bachelor,SE,Rented,77,42,0
770848193,53,M,Married,3,46,Professional,SE_PROF,Owned,102,13,0
740885824,53,M,Married,4,35,Professional,SE_PROF,Rented,104,22,0
800174130,61,M,Married,4,39,Masters,SE,Rented,40,12,0
198295414,61,M,Married,3,24,Masters,SAL,Rented,33,31,0
544923719,53,F,Married,1,22,Phd,SE,Rented,33,16,0
765733353,50,M,Married,3,51,Professional,SE_PROF,Rented,67,21,0
188935343,32,M,Single,3,40,Bachelor,SAL,Rented,14,34,0
936978724,59,F,Married,3,4.5,Masters,SAL,Rented,43,62,0
309726635,56,M,Married,4,16,Bachelor,SAL,Rented,6,39,0
81185049,47,M,Married,1,46,Masters,SAL,Rented,60,25,0
517167262,46,M,Married,2,9,Masters,SAL,Owned,39,45,0
435033499,43,M,Married,1,6,Bachelor,SE_PROF,Rented,64,63,1
74461823,39,M,Married,2,7,Professional,SAL,Rented,24,53,0
3962301,27,F,Married,1,4.5,Professional,SE,Owned,78,62,0
161549446,64,M,Married,2,29,Professional,SAL,Rented,124,28,0
289938712,64,M,Married,3,34,Professional,SE_PROF,Owned,13,38,0
333105983,36,M,Married,5,14,Bachelor,SAL,Rented,110,39,0
8103619,45,M,Married,2,32,Professional,SE_PROF,Owned,18,36,0
498538135,38,M,Married,3,18,Masters,SAL,Rented,34,10,0
628390065,46,M,Married,4,7,Bachelor,SE,Rented,92,19,0
999244173,65,M,Married,1,13,Bachelor,SE_PROF,Rented,6,23,0
574323457,29,M,Single,2,19,Professional,SAL,Owned,19,17,0
534616041,47,M,Married,5,22,Professional,SAL,Rented,6,23,0
791660732,42,M,Single,3,22,Professional,SE_PROF,Rented,115,4,1
38230216,48,M,Married,1,10,Professional,SAL,Rented,105,27,0
493236429,47,M,Married,5,15,Professional,SE,Owned,50,33,0
638365611,34,F,Married,2,18,Bachelor,SAL,Rented,123,9,0
432492104,40,M,Married,4,32,Masters,SE,Rented,25,59,0
411398851,51,F,Married,4,4.5,Professional,SE_PROF,Owned,84,3,0
390861161,40,M,Married,5,18,Masters,SAL,Rented,24,25,0
796920411,54,M,Married,3,26,Professional,SE,Rented,39,14,0
761497930,55,M,Married,5,4.5,Bachelor,SE,Rented,30,73,1
262245006,44,F,Married,1,4.5,Bachelor,SAL,Rented,48,65,0
31521393,36,M,Single,3,14,Bachelor,SAL,Owned,6,25,0
583104091,43,M,Married,4,31,Phd,SE_PROF,Rented,14,53,0
972174837,50,M,Married,1,23,Professional,SE,Rented,34,7,0
58700261,63,M,Married,5,35,Masters,SAL,Rented,28,3,0
759465099,46,M,Married,2,38,Bachelor,SAL,Rented,34,9,0
553162707,58,M,Married,2,32,Professional,SE_PROF,Rented,20,66,0
259700605,45,M,Married,4,29,Bachelor,SAL,Rented,6,60,0
887770567,44,M,Married,5,15,Professional,SE,Rented,126,41,0
35072851,62,M,Married,5,38,Masters,SE_PROF,Owned,46,3,0
253574372,29,M,Single,1,28,Masters,SAL,Rented,7,42,0
919550412,46,M,Married,2,14,Professional,SAL,Owned,97,18,0
131395592,29,F,Single,2,23,Professional,SE_PROF,Rented,92,36,1
719722413,40,M,Single,1,53,Professional,SAL,Owned,8,47,0
763672036,51,M,Married,3,30,Masters,SAL,Company provided,31,39,0
69708694,46,M,Married,1,35,Masters,SAL,Rented,6,30,0
421014092,56,M,Married,3,26,Bachelor,SAL,Owned,33,4,0
156612899,35,M,Married,4,4.5,Professional,SE,Rented,82,8,0
234761339,39,M,Married,3,18,Phd,SAL,Rented,80,3,0
700570161,33,M,Married,3,26,Masters,SAL,Owned,50,35,0
832060423,42,M,Married,4,41,Professional,SAL,Rented,64,49,0
132854025,39,M,Married,4,17,Professional,SE_PROF,Rented,32,33,0
185411730,41,F,Married,5,22,Masters,SE_PROF,Rented,7,7,0
498542339,49,M,Married,3,8,Bachelor,SAL,Owned,30,42,0
197718802,53,M,Married,2,4.5,Bachelor,SE_PROF,Rented,29,35,0
316784215,27,M,Married,3,4.5,Phd,SE,Owned,22,45,0
243923495,54,M,Married,2,45,Phd,SAL,Rented,10,47,1
663749954,52,M,Married,5,30,Masters,SE_PROF,Owned,6,35,0
867687997,55,M,Married,4,37,Masters,SAL,Owned,15,42,0
448821263,62,M,Married,3,5,Masters,SAL,Rented,6,60,0
696840937,56,M,Married,4,33,Masters,SE,Owned,47,8,0
910735595,47,M,Married,5,5,Masters,SE,Rented,21,50,0
877108193,48,M,Married,1,58,Professional,SAL,Rented,53,26,0
546843832,41,M,Married,4,17,Professional,SAL,Rented,52,53,0
489244191,58,M,Married,3,12,Phd,SE,Owned,51,38,0
970968850,47,M,Married,5,28,Professional,SAL,Rented,44,13,0
814152464,45,F,Married,4,7,Bachelor,SE_PROF,Owned,41,12,0
320162742,46,M,Married,4,37,Masters,SAL,Rented,21,60,0
487754577,35,M,Married,2,9,Bachelor,SE_PROF,Rented,69,13,0
751176429,34,F,Married,2,8,Bachelor,SE_PROF,Owned,103,23,0
202005886,47,F,Married,2,17,Bachelor,SAL,Owned,20,30,0
924178719,49,M,Married,4,4.5,Masters,SE_PROF,Rented,75,39,0
380096592,34,M,Married,2,32,Masters,SAL,Rented,83,25,0
100491398,37,M,Married,2,18,Masters,SAL,Rented,115,53,0
74005592,29,M,Single,1,26,Masters,SAL,Living with Parents,30,29,0
492117529,36,M,Married,1,30,Masters,SAL,Rented,11,27,0
588781669,63,M,Married,3,46,Bachelor,SAL,Rented,110,32,0
969139889,63,M,Married,5,50,Masters,SE_PROF,Rented,28,13,1
491363999,37,M,Married,3,17,Bachelor,SAL,Rented,10,44,0
804696472,51,F,Married,4,52,Masters,SE,Rented,15,33,0
553432083,55,F,Married,2,17,Masters,SAL,Rented,62,5,0
35677400,47,M,Married,1,52,Bachelor,SE_PROF,Owned,46,5,0
324544618,46,M,Married,5,12,Masters,SAL,Rented,96,19,0
150467292,43,M,Married,4,13,Bachelor,SE_PROF,Owned,28,44,0
921618780,44,F,Married,1,31,Masters,SE_PROF,Rented,73,7,0
166332273,36,M,Single,4,32,Professional,SE,Owned,50,64,0
167791945,34,M,Single,1,29,Professional,SE,Rented,42,14,0
526909814,53,M,Married,1,41,Professional,SE,Rented,16,61,0
319113386,33,M,Married,1,9,Masters,SAL,Rented,122,70,0
42991917,54,M,Married,1,30,Phd,SAL,Rented,44,36,0
618117262,29,M,Married,1,4.5,Professional,SE,Rented,99,32,0
87523004,41,M,Married,4,4.5,Phd,SAL,Rented,71,18,0
670809339,37,M,Married,2,26,Masters,SAL,Rented,29,32,0
628637357,56,M,Married,5,18,Professional,SAL,Owned,95,7,0
215151748,42,M,Married,1,37,Phd,SE,Rented,28,43,0
744325359,48,F,Married,1,9,Masters,SAL,Rented,38,44,1
595096272,39,M,Married,1,20,Masters,SAL,Rented,54,20,0
811363873,41,F,Married,2,20,Bachelor,SAL,Owned,121,21,0
386634658,53,M,Married,2,4.5,Masters,SAL,Rented,6,35,0
19768576,29,M,Married,3,6,Phd,SAL,Rented,77,38,0
875826225,39,M,Married,3,36,Professional,SAL,Rented,88,35,0
416755906,37,M,Single,4,5,Phd,SE_PROF,Owned,14,73,0
354885669,51,F,Married,3,50,Professional,SAL,Rented,38,9,0
467659494,44,F,Single,1,9,Bachelor,SE_PROF,Rented,96,56,0
288253052,43,M,Single,1,4.5,Professional,SAL,Owned,65,6,1
484283712,37,M,Married,5,18,Professional,SAL,Rented,14,32,0
370056742,39,M,Married,1,31,Masters,SE,Rented,92,41,0
933655162,42,M,Married,3,14,Professional,SE_PROF,Rented,80,55,1
620354698,57,M,Married,3,12,Masters,SAL,Rented,94,74,0
84157574,63,F,Married,2,50,Professional,SE_PROF,Owned,8,11,0
227316088,51,M,Married,4,22,Masters,SAL,Rented,38,70,0
708207217,58,M,Married,2,4.5,Masters,SAL,Rented,91,20,0
233415950,63,M,Married,4,28,Professional,SAL,Rented,27,68,0
327381322,41,M,Married,1,4.5,Masters,SAL,Rented,73,13,0
351532030,52,M,Married,3,49,Bachelor,SAL,Owned,12,17,0
852080231,33,M,Married,3,18,Masters,SAL,Rented,55,9,0
668561774,27,M,Married,3,7,Professional,SE_PROF,Rented,65,41,0
615424292,47,M,Married,2,16,Masters,SE_PROF,Owned,104,9,0
120805658,57,F,Married,4,9,Professional,SE,Owned,40,57,0
92792783,36,M,Married,4,29,Professional,SAL,Owned,56,43,1
462696969,48,M,Married,3,26,Professional,SAL,Rented,35,15,0
222725180,51,M,Married,4,38,Masters,SE_PROF,Rented,65,24,0
562124822,27,M,Married,3,18,Masters,SE,Rented,79,8,0
405153090,46,M,Married,1,11,Masters,SE,Rented,53,7,0
965349718,36,M,Single,3,29,Phd,SAL,Company provided,114,47,0
97457210,35,M,Married,5,7,Phd,SAL,Rented,62,19,0
398692591,36,M,Married,2,4.5,Bachelor,SAL,Rented,71,44,0
485046375,55,M,Married,2,4.5,Bachelor,SE,Rented,38,30,0
818786198,55,M,Married,4,12,Professional,SAL,Rented,39,66,0
66822634,58,F,Married,2,33,Masters,SE_PROF,Owned,18,15,0
329315147,54,M,Married,4,34,Masters,SAL,Rented,32,69,0
384117071,56,M,Married,5,34,Masters,SAL,Owned,17,67,0
650581453,38,F,Married,3,15,Professional,SAL,Rented,77,41,0
317356175,49,M,Married,4,35,Professional,SAL,Rented,111,11,0
509666330,56,M,Married,3,22,Professional,SE_PROF,Owned,65,9,0
74652755,54,M,Single,3,11,Professional,SAL,Rented,53,60,0
989211522,38,M,Married,2,4.5,Masters,SE,Rented,59,36,0
260859364,64,M,Married,5,41,Masters,SE_PROF,Rented,118,23,0
520526322,65,F,Married,2,21,Masters,SE,Owned,6,28,0
461481009,42,M,Married,4,5,Professional,SAL,Rented,108,4,0
986539690,40,M,Married,2,4.5,Masters,SE,Rented,51,61,0
126541736,59,M,Married,1,9,Professional,SAL,Rented,15,24,0
464006076,44,M,Married,3,17,Professional,SE,Rented,49,37,0
919723461,50,M,Married,1,16,Professional,SE_PROF,Rented,11,63,0
727616973,54,F,Married,1,9,Professional,SE,Owned,61,45,0
981690283,32,M,Married,1,13,Bachelor,SE_PROF,Owned,15,55,1
422514559,39,M,Married,4,15,Masters,SAL,Rented,71,56,0
214051808,56,M,Married,1,19,Masters,SE,Rented,55,39,1
657720696,45,M,Married,2,12,Masters,SAL,Rented,56,61,0
532357116,48,M,Married,1,52,Professional,SE,Rented,38,41,0
735646072,52,M,Married,5,30,Masters,SE_PROF,Rented,6,41,0
682468716,47,M,Married,1,4.5,Bachelor,SAL,Rented,54,63,0
490288799,43,M,Married,5,4.5,Masters,SE_PROF,Rented,57,48,0
140394762,30,M,Married,2,4.5,Professional,SAL,Rented,67,72,0
308346149,38,M,Married,1,26,Masters,SAL,Rented,81,69,0
349279843,40,M,Married,2,33,Professional,SAL,Rented,27,66,0
314110552,38,M,Married,2,14,Masters,SE_PROF,Rented,110,11,0
247220111,61,M,Married,3,44,Professional,SAL,Rented,45,17,0
96009149,53,M,Married,3,35,Professional,SE_PROF,Rented,17,44,0
691899689,39,M,Married,1,15,Bachelor,SE_PROF,Rented,41,31,0
599211009,46,M,Married,4,47,Professional,SE,Rented,43,72,0
241649888,38,F,Married,2,6,Bachelor,SAL,Owned,14,71,0
419237550,54,M,Married,5,12,Masters,SE,Owned,29,51,0
35434813,53,M,Married,1,7,Masters,SE,Rented,53,48,0
631601758,35,M,Married,1,4.5,Professional,SAL,Owned,82,70,0
988550460,36,F,Married,5,14,Masters,SE,Rented,70,28,0
550204096,53,M,Married,5,5,Masters,SE_PROF,Owned,54,28,0
729773281,31,M,Married,2,23,Masters,SAL,Rented,57,68,0
528186020,48,M,Married,3,22,Masters,SE_PROF,Rented,61,53,0
270509966,40,M,Married,1,36,Professional,SAL,Rented,57,27,0
267400239,43,M,Married,5,16,Professional,SAL,Rented,87,25,0
720400893,54,M,Married,4,18,Masters,SE_PROF,Rented,88,7,0
755035554,59,M,Married,3,24,Professional,SE_PROF,Owned,62,62,0
187654465,36,F,Married,5,31,Professional,SE_PROF,Owned,46,56,0
6917226,39,M,Married,1,33,Bachelor,SAL,Rented,80,3,0
205441531,52,M,Married,1,55,Phd,SAL,Rented,6,18,0
118120827,55,M,Married,2,14,Bachelor,SAL,Rented,55,15,0
378610844,36,M,Married,4,4.5,Bachelor,SE_PROF,Owned,81,73,0
159060428,34,M,Married,1,38,Masters,SAL,Rented,110,12,0
290900158,65,M,Married,3,29,Bachelor,SE,Owned,42,9,0
459972950,47,M,Single,4,12,Professional,SE,Rented,22,34,0
715649777,54,M,Married,1,38,Masters,SAL,Owned,28,21,0
98249153,42,M,Married,3,7,Bachelor,SAL,Rented,29,36,0
15238776,63,M,Married,5,38,Masters,SAL,Rented,118,41,0
789699783,48,M,Married,2,28,Professional,SAL,Owned,7,43,0
410440463,50,M,Married,3,23,Bachelor,SE_PROF,Rented,73,4,0
880758779,54,F,Married,2,33,Professional,SAL,Rented,39,16,0
145420620,47,M,Married,5,10,Professional,SAL,Rented,67,25,0
390135183,44,M,Single,1,12,Masters,SAL,Rented,84,24,0
517831978,64,F,Married,2,19,Masters,SE,Rented,54,4,1
371758098,65,M,Single,2,18,Bachelor,SAL,Owned,62,27,0
335055688,60,M,Married,4,4.5,Masters,SAL,Rented,23,28,0
812902433,36,M,Married,2,15,Professional,SAL,Rented,59,73,0
6291637,63,M,Married,5,24,Masters,SAL,Owned,48,55,0
102402733,52,M,Married,3,22,Professional,SAL,Rented,118,27,0
376103088,31,M,Married,1,23,Masters,SAL,Rented,90,56,0
987112850,30,M,Married,2,34,Masters,SE,Living with Parents,46,17,0
141139776,51,M,Married,5,23,Bachelor,SAL,Rented,53,72,0
58592829,31,M,Married,3,19,Phd,SE_PROF,Living with Parents,16,25,1
988304661,39,M,Married,5,15,Masters,SAL,Company provided,104,40,0
439483553,37,M,Married,3,6,Masters,SAL,Rented,25,58,0
806713613,32,M,Married,2,31,Masters,SAL,Rented,20,36,0
759510322,50,M,Married,2,13,Professional,SE,Rented,17,26,0
706512787,54,M,Married,1,35,Masters,SAL,Rented,93,21,0
541371962,37,M,Married,3,16,Masters,SAL,Rented,40,51,0
57284881,28,M,Single,3,10,Others,SAL,Rented,50,60,0
381746830,40,M,Married,2,38,Masters,SAL,Rented,22,27,0
426963285,39,F,Single,1,39,Masters,SE,Rented,123,60,0
463622314,0,M,Married,3,7,Masters,SAL,Owned,90,3,0
406291764,32,M,Single,2,26,Masters,SAL,Rented,35,25,0
925945859,65,M,Married,2,21,Professional,SE,Rented,18,3,0
883812289,54,M,Married,3,29,Professional,SAL,Rented,96,34,0
701240797,61,F,Married,3,38,Masters,SAL,Rented,93,9,0
190049285,37,M,Single,1,38,Bachelor,SAL,Rented,11,55,0
737192641,50,M,Single,3,30,Phd,SE_PROF,Rented,6,32,0
977022695,57,M,Married,5,24,Masters,SE_PROF,Owned,8,3,0
396524090,42,M,Married,4,40,Masters,SAL,Rented,76,23,0
655911596,29,M,Married,1,22,Masters,SAL,Rented,93,43,0
131377620,29,F,Married,2,4.5,Masters,SAL,Rented,49,37,0
655005348,50,M,Married,5,56,Bachelor,SE,Rented,6,7,0
379260018,34,M,Married,2,9,Bachelor,SAL,Rented,93,30,0
927560364,54,F,Married,2,46,Bachelor,SE,Rented,29,4,0
275125697,33,F,Single,1,11,Professional,SAL,Living with Parents,51,4,0
388275775,46,F,Married,1,9,Professional,SE_PROF,Rented,30,46,0
957272978,40,F,Married,2,24,Bachelor,SAL,Rented,123,28,0
810647563,30,M,Single,2,28,Bachelor,SE_PROF,Owned,63,10,0
945648097,31,M,Single,1,7,Masters,SAL,Living with Parents,95,13,0
815594758,42,M,Married,1,33,Professional,SAL,Rented,91,3,0
476221061,30,M,Married,2,29,Bachelor,SAL,Living with Parents,62,3,0
78441444,36,M,Married,2,23,Masters,SE_PROF,Owned,47,51,0
535755187,33,F,Single,2,17,Professional,SAL,Owned,76,3,0
550857118,48,M,Married,1,38,Masters,SE,Rented,35,25,0
869578883,29,M,Married,3,38,Bachelor,SAL,Rented,124,49,0
573982196,31,M,Single,1,21,Bachelor,SAL,Owned,18,29,1
304665579,34,M,Single,3,42,Phd,SE,Rented,43,18,0
132377118,44,M,Single,4,58,Bachelor,SE,Rented,29,34,0
336478730,38,M,Married,4,11,Bachelor,SAL,Rented,23,48,0
710218315,53,F,Married,5,18,Masters,SE,Rented,11,23,0
868419311,43,M,Married,2,24,Bachelor,SE_PROF,Rented,27,65,0
895614431,35,M,Married,2,5,Masters,SE_PROF,Rented,28,28,0
205238931,43,M,Married,5,36,Professional,SE_PROF,Rented,11,55,0
720062877,35,M,Married,4,30,Professional,SE_PROF,Rented,8,24,0
404849015,29,M,Married,2,18,Masters,SAL,Rented,58,21,0
644112024,39,M,Married,1,8,Bachelor,SAL,Rented,26,55,0
159376946,62,M,Married,3,33,Masters,SAL,Rented,11,14,0
308809549,44,F,Single,3,4.5,Professional,SAL,Rented,15,42,0
855137069,51,M,Married,1,53,Bachelor,SAL,Rented,58,8,0
382961218,64,F,Married,5,6,Professional,SE,Owned,81,51,0
906887701,35,F,Married,3,34,Masters,SAL,Rented,114,51,0
472154769,28,M,Married,3,43,Bachelor,SAL,Rented,60,11,0
914471614,31,M,Married,3,29,Masters,SAL,Rented,112,13,0
724780614,64,M,Married,2,31,Phd,SAL,Rented,55,30,1
233380331,47,M,Married,4,29,Phd,SAL,Company provided,6,60,0
628394096,36,M,Married,2,26,Professional,SE,Rented,113,66,0
899482050,38,M,Married,1,7,Bachelor,SE,Owned,66,40,0
316470395,55,M,Single,3,58,Bachelor,SE_PROF,Rented,44,63,0
663226318,28,M,Single,2,39,Professional,SE_PROF,Rented,9,71,0
838402205,46,F,Married,4,13,Bachelor,SAL,Rented,73,19,0
110301074,34,M,Married,1,4.5,Professional,SE_PROF,Rented,51,43,0
127830611,39,M,Married,2,34,Masters,SAL,Rented,42,46,0
941911868,45,M,Married,5,5,Professional,SE_PROF,Rented,64,15,0
95999724,32,M,Single,1,45,Phd,SAL,Living with Parents,67,59,0
586281118,42,M,Married,5,39,Bachelor,SAL,Rented,54,43,0
11484586,36,M,Married,3,12,Masters,SAL,Owned,6,33,0
751286947,45,F,Married,1,17,Masters,SAL,Rented,104,49,0
793744978,40,M,Married,1,22,Professional,SAL,Rented,11,41,0
731940759,39,M,Married,5,6,Masters,SE,Rented,88,66,0
698270586,37,M,Married,4,8,Masters,SAL,Rented,52,75,0
204644877,37,M,Married,3,29,Professional,SAL,Owned,83,30,0
959183324,44,F,Married,5,27,Professional,SAL,Rented,32,57,0
766798885,54,M,Married,4,7,Professional,SAL,Rented,82,15,0
530676956,44,M,Married,2,8,Professional,SAL,Rented,71,9,0
730793169,28,M,Married,3,29,Professional,SE,Rented,6,27,0
220876430,49,F,Married,3,4.5,Bachelor,SAL,Rented,65,57,1
332281733,37,M,Single,2,30,Professional,SE,Rented,77,16,0
871088602,44,M,Married,5,33,Bachelor,SAL,Owned,14,44,0
924720046,40,M,Married,3,32,Bachelor,SE,Rented,20,3,0
320368825,44,F,Married,1,34,Bachelor,SAL,Rented,26,27,0
353800769,51,M,Married,5,49,Masters,SE_PROF,Rented,35,18,0
508696922,62,F,Married,3,5,Bachelor,SAL,Rented,119,25,0
759844231,52,M,Married,5,21,Professional,SAL,Rented,83,59,0
846296802,43,M,Married,5,4.5,Bachelor,SE,Rented,108,38,0
512098854,42,M,Married,1,38,Bachelor,SAL,Rented,45,68,0
500990319,58,F,Married,1,33,Professional,SAL,Owned,55,7,0
521598621,35,M,Married,3,25,Masters,SAL,Rented,40,29,1
796838672,60,M,Married,5,4.5,Masters,SE_PROF,Rented,77,6,0
267193797,42,M,Single,3,20,Masters,SE,Rented,76,17,0
813349252,50,F,Married,1,14,Masters,SAL,Rented,95,3,0
848555699,50,M,Married,3,24,Professional,SAL,Rented,74,64,0
224983665,51,M,Married,1,56,Masters,SAL,Rented,61,24,1
524201696,39,M,Married,3,15,Masters,SE_PROF,Rented,32,67,0
180661899,64,M,Single,2,37,Professional,SAL,Rented,12,20,0
716167485,29,M,Married,2,4.5,Bachelor,SAL,Rented,102,26,0
664171677,37,F,Married,3,42,Masters,SE,Rented,32,47,0
180498080,43,M,Married,2,21,Bachelor,SAL,Rented,88,15,0
390590502,49,M,Married,5,30,Professional,SAL,Rented,44,57,0
205006388,59,M,Married,3,22,Phd,SE,Rented,6,66,0
484621341,29,F,Single,2,33,Professional,SE,Rented,6,28,0
120160842,48,M,Married,3,10,Masters,SAL,Rented,123,17,0
697520781,55,M,Married,3,60,Masters,SE_PROF,Owned,105,45,0
47575497,27,F,Single,3,27,Masters,SAL,Owned,94,3,0
109804300,46,M,Married,4,6,Professional,SE_PROF,Rented,100,68,0
329806461,54,M,Married,3,6,Masters,SE_PROF,Rented,79,19,0
249843472,49,M,Married,5,52,Professional,SE,Rented,27,53,0
843591741,32,M,Single,3,36,Professional,SE,Rented,51,30,0
647551093,40,M,Married,1,21,Professional,SAL,Owned,66,42,0
624133395,56,F,Married,5,22,Professional,SAL,Rented,84,17,0
861367674,51,M,Single,2,27,Phd,SAL,Rented,126,8,0
561793123,53,F,Single,2,35,Masters,SE_PROF,Rented,39,39,0
377362769,59,F,Married,5,6,Masters,SAL,Owned,59,39,1
800292091,29,M,Single,3,31,Professional,SAL,Owned,58,47,0
720399477,55,F,Married,4,30,Masters,SE_PROF,Rented,51,22,0
543245612,31,F,Married,1,17,Masters,SAL,Rented,57,3,0
704267090,51,F,Married,1,18,Masters,SAL,Rented,17,20,0
618730163,46,F,Married,2,9,Bachelor,SAL,Rented,26,70,0
516995344,49,M,Married,3,40,Bachelor,SE_PROF,Owned,17,57,0
153568055,53,M,Married,3,7,Bachelor,SAL,Rented,6,52,0
187213866,48,M,Married,3,7,Bachelor,SE_PROF,Rented,21,23,0
682645055,53,F,Married,3,30,Masters,SAL,Rented,36,37,0
227342263,45,M,Married,2,28,Bachelor,SAL,Rented,75,8,0
723696522,47,F,Married,3,28,Professional,SAL,Rented,80,23,0
979557145,59,M,Married,3,15,Bachelor,SE,Rented,107,29,0
819704738,30,M,Married,3,23,Bachelor,SAL,Rented,66,3,0
188175623,45,M,Married,2,15,Bachelor,SAL,Owned,83,17,0
883348773,56,M,Married,5,6,Bachelor,SE_PROF,Rented,84,3,0
