Application ID,No of times 90 DPD or worse in last 6 months,No of times 60 DPD or worse in last 6 months,No of times 30 DPD or worse in last 6 months,No of times 90 DPD or worse in last 12 months,No of times 60 DPD or worse in last 12 months,No of times 30 DPD or worse in last 12 months,Avgas CC Utilization in last 12 months,No of trades opened in last 6 months,No of trades opened in last 12 months,No of PL trades opened in last 6 months,No of PL trades opened in last 12 months,No of Inquiries in last 6 months (excluding home & auto loans),No of Inquiries in last 12 months (excluding home & auto loans),Presence of open home loan,Outstanding Balance,Total No of Trades,Presence of open auto loan,Performance Tag
757233620,1,2,3,1,2,3,49,3,8,2,3,1,2,0,586831,10,0,0
196803560,0,0,0,0,0,0,34,3,6,2,3,1,2,0,571781,9,0,0
750104832,0,0,0,0,0,0,32,2,4,0,1,0,2,0,232332,5,0,1
736662107,0,0,0,0,0,1,59,1,4,1,2,0,0,0,423456,5,1,0
985546988,0,0,0,0,1,1,16,3,7,2,4,1,3,0,787340,9,0,0
194683843,0,0,0,0,1,0,28,2,7,2,5,1,3,1,3840485,9,0,0
748654534,0,0,0,0,1,0,28,3,7,2,4,2,3,0,768933,8,0,0
15764787,0,0,0,0,0,0,72,3,6,2,3,0,2,0,581151,9,0,0
437139462,1,1,2,2,1,3,39,3,8,3,5,3,6,0,1014647,9,0,0
965101888,1,1,1,1,1,1,17,2,7,2,3,2,3,1,3410916,8,0,0
760343836,0,0,0,1,1,1,44,2,6,1,4,0,2,1,3621564,7,0,0
510012803,1,1,1,1,1,1,40,2,6,2,3,1,2,0,585682,8,0,0
397557610,0,0,0,1,0,0,58,3,10,3,6,1,3,0,1246158,12,0,0
263704189,0,0,0,0,0,0,64,4,7,2,2,1,2,0,381703,8,0,0
390975885,0,0,0,0,0,0,72,2,6,1,3,2,4,0,607278,8,0,0
797953161,0,0,0,0,0,0,19,2,4,1,2,2,5,0,386747,6,0,0
322146721,0,0,0,0,0,0,36,4,8,3,4,1,2,0,790928,8,0,0
432073099,0,0,1,0,0,1,45,5,11,3,6,4,5,0,1360849,14,1,0
462757142,0,0,0,1,1,1,59,2,8,1,5,3,5,0,982773,10,0,0
111987673,1,1,1,1,1,1,50,2,7,2,4,2,5,0,801386,9,0,0
742468674,0,0,0,0,0,1,13,3,6,2,3,2,3,0,603606,8,0,0
393891152,0,0,0,0,0,1,53,3,8,3,5,2,4,0,958453,8,0,0
327537675,1,1,1,2,2,1,43,2,6,1,3,1,2,0,609674,7,0,0
700940456,0,0,0,1,1,0,48,2,6,2,3,2,5,0,576464,6,0,0
182074100,0,0,0,0,0,0,59,4,10,3,5,2,4,0,1038088,10,0,0
829523397,0,0,0,0,0,1,60,3,7,2,3,2,4,0,599803,10,0,0
955955112,1,1,1,1,1,1,70,3,9,2,5,3,5,0,974271,9,0,0
904139822,0,0,0,0,0,0,38,2,5,0,2,2,2,0,496485,6,0,0
514466467,0,0,0,0,1,0,68,2,6,1,3,2,4,0,569589,8,0,0
687588344,1,1,1,1,1,2,19,4,11,3,5,2,3,0,1053963,11,0,0
472900607,1,2,3,1,2,3,49,2,5,1,2,3,6,1,3220072,7,0,0
407597990,0,0,0,0,0,0,4,2,6,1,4,3,4,0,790977,8,0,0
284817117,0,0,0,0,0,1,46,2,5,1,3,3,5,0,593763,8,0,0
778020210,0,0,0,0,0,0,43,3,9,2,5,3,4,0,1058684,12,0,0
310076468,1,1,1,2,1,1,23,3,6,2,3,2,4,0,615250,8,0,0
174940095,1,1,1,2,1,1,37,2,6,2,3,1,3,1,3414899,8,0,0
400810563,1,1,1,1,1,1,27,2,8,1,4,0,1,0,831368,10,0,0
833915443,0,0,0,0,0,0,31,2,5,1,2,3,5,0,392417,8,0,0
109662618,0,0,0,0,0,0,23,3,6,2,3,2,4,0,651079,8,0,0
917704023,1,1,1,2,2,1,30,3,7,2,3,0,1,0,592636,8,0,0
254477569,1,1,2,1,1,2,38,1,5,0,3,1,4,0,607735,8,0,0
527764558,0,0,0,1,0,1,34,3,9,3,4,2,2,0,815814,9,0,0
691678677,0,1,1,0,2,1,33,1,2,0,0,3,6,0,70129,4,0,0
929098930,1,1,1,1,1,1,29,4,8,3,3,3,5,0,593356,9,0,0
434668229,0,0,0,0,0,0,70,2,6,1,3,1,2,0,614542,6,0,0
347542821,0,1,1,1,1,1,24,1,5,1,3,1,3,0,574236,8,0,1
108111433,0,0,0,0,0,0,54,1,7,1,5,2,3,1,3795297,9,0,0
609992053,0,0,0,0,0,0,25,1,5,1,3,0,2,1,3416222,6,0,0
923725911,0,0,0,0,0,1,45,3,8,2,4,0,1,0,823935,11,0,0
74333393,1,2,2,1,2,2,32,2,4,1,2,3,5,0,418420,4,0,1
981003138,0,0,0,1,0,0,23,0,4,0,3,2,3,0,600901,4,0,0
903458660,0,0,1,0,0,2,21,3,8,2,4,2,3,0,814327,10,0,0
723454315,0,0,0,0,0,0,72,4,11,3,6,1,2,0,1149605,12,0,0
822046534,0,1,1,1,1,1,53,3,6,2,3,2,5,1,3428615,9,0,0
818649338,0,0,0,0,0,0,26,2,8,2,5,3,5,0,1023186,10,0,0
999579731,0,0,0,0,0,0,57,1,3,0,2,3,4,1,3511459,3,1,0
174675485,0,0,0,1,0,0,23,2,7,1,4,4,6,0,768050,9,0,0
555194573,0,0,1,1,0,1,63,2,6,1,3,3,5,0,587820,7,0,0
883512582,0,0,0,0,0,1,59,2,5,1,2,2,5,0,498507,6,0,0
230119844,0,0,1,1,0,2,36,3,6,2,2,0,1,0,420434,9,0,0
783147712,1,1,1,1,1,2,58,2,6,2,3,2,4,0,569301,7,0,0
957811310,0,1,1,0,1,2,58,1,4,0,2,1,3,0,462792,6,1,0
21884604,0,0,0,0,0,0,67,2,5,1,3,1,4,1,3427473,7,0,1
798660267,1,1,1,1,1,1,40,2,5,1,2,2,4,0,408882,6,1,0
996923156,0,1,1,0,1,1,28,2,5,1,2,3,7,0,478459,8,0,0
379451087,1,1,1,1,1,1,48,4,9,3,5,2,2,0,953031,11,0,0
263829411,1,1,1,2,2,1,16,1,3,1,2,1,3,1,3287577,4,0,0
285898768,0,0,0,0,1,1,51,6,12,4,6,2,4,0,1194402,14,0,0
342895807,0,0,0,0,0,0,42,1,3,0,1,2,3,0,599764,5,1,0
972675164,1,1,1,1,1,1,25,5,12,4,6,0,1,1,3985865,14,0,1
619395827,1,1,1,1,1,1,25,3,7,2,3,1,3,0,616087,10,0,1
548873328,0,0,1,1,0,1,66,4,10,3,5,3,4,0,1017215,12,0,0
275348363,1,1,1,1,1,1,42,3,7,2,3,4,6,1,3421411,8,0,1
56434501,0,0,0,0,0,0,24,1,5,1,3,2,3,0,636448,7,0,0
690246183,0,0,1,0,0,1,36,4,9,3,5,2,3,0,1014592,10,0,0
299400246,1,1,2,1,1,2,19,3,8,2,4,2,5,1,3607075,10,0,0
372521156,0,0,0,0,0,0,21,3,7,2,3,3,5,0,599691,8,0,0
360872531,0,0,0,1,0,0,65,2,6,2,3,1,2,0,660000,8,0,0
730186345,1,2,3,1,2,3,64,2,4,1,2,3,5,0,532830,5,0,0
813120168,1,1,1,1,1,1,58,2,4,1,2,0,3,0,468950,6,0,0
42426336,0,0,0,0,0,0,45,3,6,2,2,1,3,0,444157,8,0,0
871782688,0,0,0,0,1,0,37,3,8,2,4,3,3,1,3649563,8,0,0
352207566,0,0,0,0,1,1,40,3,7,2,3,2,4,0,579137,10,0,0
862553866,0,0,1,0,0,1,34,2,7,1,4,2,5,0,789613,8,0,0
370644502,0,0,0,0,1,0,16,0,1,0,1,3,5,1,3045690,3,0,0
871733586,0,0,0,0,1,1,43,2,5,2,3,2,2,1,3491464,7,0,0
627059838,0,1,1,0,2,1,16,3,6,2,3,1,3,0,578659,7,0,0
797381312,0,0,0,0,0,1,41,1,5,1,4,3,5,1,3635399,7,0,0
363384701,1,1,1,1,1,1,11,3,8,2,4,4,5,0,785513,9,0,0
269119184,0,0,1,0,0,1,25,2,6,1,3,1,2,1,3441336,7,0,0
519821494,0,0,0,0,0,0,30,6,13,4,6,2,3,0,1218742,15,0,0
971183619,0,0,0,0,1,0,50,3,7,2,4,1,2,0,823309,9,0,0
213404968,1,1,1,2,2,1,69,4,8,2,3,2,5,0,607846,10,0,0
628148957,0,0,0,1,0,0,11,3,7,3,4,0,1,1,3602320,9,0,0
757171983,0,0,0,0,1,0,31,2,5,1,2,3,5,0,412128,7,0,0
913783911,0,0,1,0,0,1,48,2,7,2,4,3,4,0,785598,8,0,1
787556847,0,0,0,0,0,1,14,3,6,2,3,0,1,1,3433845,7,0,0
677559831,1,1,2,2,1,2,8,2,5,0,2,1,3,0,467983,6,0,0
653090554,1,1,2,1,1,3,16,3,7,3,3,1,2,1,3425017,9,0,0
38730151,0,0,0,1,0,0,64,3,10,2,5,2,2,0,1017615,12,0,0
529957410,0,0,1,0,0,2,32,3,8,3,4,0,1,0,780436,9,0,0
552486792,1,1,1,1,1,1,47,4,10,3,6,1,2,0,1147592,11,0,0
729716855,1,1,1,1,1,1,15,2,3,1,1,2,3,0,235459,4,0,0
154105467,1,2,2,1,3,2,43,1,4,1,2,3,4,0,416793,6,0,0
65238099,0,0,0,0,0,0,7,2,4,1,1,2,3,0,191957,6,0,0
353751606,1,1,1,2,1,2,37,3,7,1,4,1,2,1,3611312,10,0,0
173586029,1,1,1,1,1,2,16,4,9,3,4,1,1,0,783326,11,0,1
951081191,0,0,0,0,1,1,24,3,6,2,3,2,4,0,610098,8,0,0
384522036,1,1,1,1,1,1,62,4,9,3,4,1,1,0,817913,11,0,0
33845557,0,0,0,0,0,0,60,4,9,3,4,2,5,0,866286,10,0,0
76896056,1,1,1,2,1,2,29,2,5,1,2,2,3,0,415306,6,0,0
285240632,1,1,1,1,1,1,32,2,4,1,1,1,2,1,3366073,5,1,0
712262136,1,1,1,2,1,1,65,1,5,1,3,1,2,1,3510567,6,0,0
354015523,0,0,1,0,1,1,35,2,7,1,4,1,3,0,840383,8,0,0
996896265,0,0,0,0,0,0,31,3,8,2,4,1,1,0,969132,8,1,0
615636445,0,0,1,0,0,1,78,3,5,2,2,1,1,1,3289513,6,0,0
402667476,0,0,0,0,0,0,64,3,10,3,6,0,1,0,1162718,12,0,0
973428455,1,1,2,2,1,2,57,3,7,2,3,3,4,1,3411465,9,0,0
511633052,0,0,0,0,0,0,50,1,4,1,3,2,3,0,621896,5,0,1
813323831,1,1,1,1,1,1,36,2,6,1,3,3,6,0,654829,8,0,0
486069878,0,0,1,1,0,1,59,6,14,4,7,1,2,0,1452441,16,0,0
220091098,1,1,1,1,1,1,67,3,7,2,3,2,4,0,644638,9,0,0
776920859,0,1,2,0,1,3,32,5,11,3,6,0,2,0,1154621,12,0,0
296405814,0,0,0,1,1,0,40,3,7,2,3,1,2,0,622601,7,0,0
863962187,0,0,0,0,0,0,30,2,6,1,3,2,4,0,640941,7,0,0
46694773,0,0,0,0,1,1,29,3,8,3,4,3,6,0,801874,9,0,0
344980676,1,1,1,1,1,1,49,2,7,2,3,3,4,0,593173,9,0,0
306298015,0,0,0,0,0,0,43,4,7,2,3,1,1,0,639348,8,0,0
654880412,1,1,2,1,1,2,48,3,8,2,5,3,4,0,1161935,11,1,0
181954131,0,0,0,0,1,0,70,2,6,1,3,3,7,0,716744,7,0,0
547763050,0,0,0,0,1,0,45,3,9,3,5,2,3,0,989803,9,1,1
204338418,1,2,2,1,2,2,39,2,4,1,1,1,3,0,285747,5,1,0
883992345,0,0,1,0,0,2,22,2,8,1,4,1,3,0,790815,10,0,0
940149178,1,1,1,1,2,1,25,2,5,1,2,0,2,1,3250553,7,0,0
923120552,0,0,1,0,0,1,27,1,4,1,2,2,4,0,475500,5,0,0
346500909,0,0,0,0,0,0,67,1,5,1,4,0,3,0,789346,7,0,0
787695335,1,2,3,2,2,3,73,4,9,3,5,2,5,0,1030744,10,0,0
516802580,0,0,0,0,0,0,23,3,8,3,4,1,3,0,776227,10,0,0
674985880,0,0,0,0,0,0,51,1,3,1,2,1,1,0,392968,4,0,0
107860194,1,1,1,1,1,1,41,3,6,2,3,1,3,0,587727,7,0,0
162358725,1,1,1,1,2,2,39,4,9,3,5,2,5,0,966560,10,0,0
612863148,0,1,1,0,1,1,58,3,8,3,4,2,3,0,806078,10,0,0
996847275,0,0,0,0,0,0,6,2,5,1,3,1,3,0,573114,8,0,0
988434822,0,0,0,0,0,0,37,3,9,2,5,3,3,1,3836701,10,0,0
237727065,1,2,2,1,2,2,14,3,7,2,3,2,2,0,628676,9,0,0
518227749,0,0,0,0,0,0,27,1,2,0,1,3,4,0,438813,3,1,0
58595393,1,2,2,1,2,2,42,3,8,2,4,2,3,1,3734281,10,1,0
679033061,0,0,0,0,1,0,58,4,11,3,6,1,3,0,1160550,13,0,0
40811535,0,0,0,0,0,0,22,2,4,1,1,1,4,0,199132,6,0,0
221363485,0,0,0,0,0,1,16,2,8,2,4,3,5,0,801220,9,0,0
837088026,0,0,0,0,0,0,47,4,9,3,4,1,2,0,910966,10,0,0
893830221,0,0,1,0,0,1,57,3,9,2,5,2,4,1,3808830,11,0,0
7201009,1,1,1,1,1,2,65,3,5,2,2,3,7,0,448310,8,0,0
835210906,1,1,1,2,1,2,52,2,4,0,1,2,4,0,258211,6,0,0
235486696,0,0,0,0,0,1,44,3,8,3,4,2,4,0,866483,8,0,0
197306936,0,0,0,0,1,0,49,2,7,2,5,1,3,1,3917506,9,1,0
426614135,1,1,1,1,1,2,44,1,4,0,2,2,4,0,381738,6,0,0
381296540,0,0,0,0,0,0,58,3,9,2,5,2,5,0,973815,9,0,0
553634102,0,0,0,0,0,1,36,3,9,2,6,2,6,0,1143018,11,0,0
491852723,0,0,0,0,0,0,40,4,8,3,4,3,6,0,817452,9,0,0
733085140,1,2,2,2,2,2,74,3,8,3,4,2,5,1,3685585,9,0,0
510308256,0,0,0,0,0,1,8,4,9,3,4,1,2,0,804999,12,0,0
390215605,0,0,0,1,1,0,56,5,11,3,5,3,6,0,992466,13,0,0
61005072,0,0,0,0,0,0,49,5,13,4,7,2,3,0,1327897,16,0,0
449982048,1,2,2,1,2,3,58,4,11,3,6,1,3,0,1209169,13,0,0
771995575,0,0,0,0,0,0,51,6,14,4,7,2,4,0,1376669,14,0,0
634074574,1,2,2,1,3,2,47,2,8,2,5,0,2,0,977498,9,0,0
383582759,1,1,1,1,1,1,45,2,6,2,3,1,1,0,631229,8,0,0
558467626,0,0,0,0,0,0,35,4,10,3,6,1,2,0,1156968,12,0,0
508724743,0,0,0,0,0,0,43,3,5,2,2,0,2,0,428240,6,0,0
305085831,1,1,1,1,1,1,56,3,10,2,6,3,3,0,1150979,13,0,0
826400878,1,1,1,2,1,1,58,4,10,2,5,0,1,0,956039,11,0,0
375010346,0,0,0,1,0,0,18,2,5,1,2,2,4,1,3260169,7,0,0
793920808,1,1,1,1,1,1,63,2,7,2,4,0,2,0,793643,9,0,0
9116171,0,0,0,0,0,1,56,0,2,0,1,3,4,0,580895,5,1,0
73085971,1,1,2,1,2,2,40,4,9,3,4,3,4,0,780782,10,0,0
440893132,1,2,2,1,3,2,25,2,6,2,3,1,3,0,669492,8,0,0
492493728,1,1,1,1,1,2,51,3,7,2,3,2,5,0,650884,8,0,0
118246325,0,0,1,0,0,1,26,2,6,2,4,1,4,1,3650686,8,0,0
245897194,0,0,0,0,0,0,26,3,7,2,3,1,2,0,584935,8,0,0
802367616,0,0,0,0,0,0,44,3,8,2,4,1,5,0,781854,9,0,0
731215622,0,0,0,0,0,0,26,1,5,1,4,2,3,1,3755885,5,0,0
662160233,0,0,0,0,0,0,57,2,5,1,3,0,1,0,599979,7,0,0
989517252,0,0,0,0,0,0,27,4,8,3,4,1,3,1,3604711,9,0,0
306871427,0,0,0,1,1,0,54,3,5,2,2,3,5,0,806197,6,1,0
406291130,1,1,1,1,1,1,51,6,13,4,6,1,2,0,1284561,15,0,0
968712311,0,0,1,0,1,1,59,2,7,1,4,0,2,1,4031029,8,1,0
373955784,0,0,0,0,0,0,27,4,10,3,5,3,5,0,965944,11,0,0
621914213,0,0,0,0,0,0,20,1,5,1,3,2,4,0,657889,8,0,0
830899483,1,1,2,1,1,2,58,2,4,1,2,2,4,1,3267216,7,0,0
60808013,0,1,1,0,1,2,40,5,13,4,7,1,2,0,1464470,13,0,0
493381669,0,0,0,1,0,0,74,3,8,2,4,2,4,0,847394,10,0,0
229466940,0,0,0,1,0,0,31,3,8,2,5,1,4,0,962024,11,0,0
637079181,1,1,1,2,1,1,51,3,9,2,4,3,4,0,792263,10,0,0
901736486,0,0,1,0,1,1,47,2,8,2,5,2,3,0,986277,8,0,0
179562533,0,0,1,1,1,1,20,2,5,1,3,2,6,0,665910,8,0,0
210252059,0,0,0,1,0,0,40,2,7,2,5,2,4,0,1030462,10,0,0
644616452,0,0,0,0,0,0,22,3,9,2,5,2,3,0,1038678,9,0,0
218878837,1,1,1,2,1,1,27,2,6,1,4,1,5,0,825866,8,0,0
444903326,0,0,0,0,0,0,30,2,5,2,3,3,4,0,585666,6,0,0
712142762,1,1,1,1,1,1,54,1,4,1,3,2,2,0,567552,6,0,1
396613943,0,0,0,0,0,0,51,2,6,2,3,2,3,0,594164,7,0,1
446914429,0,0,0,0,0,1,32,0,2,0,2,2,4,0,381540,4,0,0
838674031,0,0,0,0,1,0,50,4,10,3,5,1,1,0,961105,10,0,0
835717089,0,1,1,1,2,1,35,2,7,2,4,1,2,0,760677,8,0,0
496567599,0,0,0,0,1,0,45,2,6,1,3,2,4,0,586978,7,0,0
955217474,0,0,0,1,1,0,22,4,10,4,5,0,0,1,3782623,12,0,0
678129312,1,2,2,1,2,2,20,3,6,2,3,2,2,1,3411090,6,0,0
244779334,1,1,1,1,2,2,46,2,8,2,5,0,2,1,3859421,10,0,0
299930336,1,1,2,2,1,2,75,3,8,2,4,2,3,0,1008361,8,1,1
546051710,0,0,0,0,0,0,50,1,6,1,5,2,4,0,962634,7,0,0
320244340,0,0,0,0,0,0,1,3,8,3,4,3,5,0,804600,11,0,0
242114547,0,0,0,1,0,0,58,1,5,1,3,1,2,0,594442,7,0,0
572464070,1,1,2,1,1,2,51,4,9,3,4,2,4,0,823832,10,0,0
514904116,0,0,0,0,1,0,48,1,5,1,3,2,3,0,574799,5,0,0
81272071,1,1,1,2,2,2,22,2,6,2,3,0,2,1,3417530,7,0,0
60609264,1,1,1,1,2,2,77,3,6,2,2,3,4,0,401863,8,0,0
505151364,0,0,1,0,0,1,43,4,9,3,4,2,4,0,797194,10,0,0
588582280,0,0,0,0,0,0,26,2,4,1,1,1,4,0,219987,4,0,0
49432067,1,1,2,1,1,2,12,3,7,1,2,3,4,0,504036,9,0,0
467389171,0,0,0,1,1,0,46,2,5,1,3,3,3,0,587995,7,0,0
328231346,0,0,0,0,0,0,58,0,3,0,2,2,3,0,422262,6,0,0
973832387,0,0,0,1,0,1,23,3,5,2,2,0,1,0,379725,5,0,0
500399016,0,1,1,1,1,1,42,2,7,1,5,2,4,0,1035873,9,0,0
925365088,0,0,0,0,0,1,41,4,11,3,6,2,4,0,1154029,11,0,0
365241689,0,0,0,1,0,0,63,4,10,3,5,1,1,0,1002777,12,0,1
294107928,1,1,1,1,1,1,38,4,10,3,6,1,3,0,1175674,10,0,0
523093734,1,1,1,1,1,1,22,1,5,1,3,3,6,0,629548,7,0,0
730544701,1,1,1,2,1,1,18,3,8,3,4,1,3,0,786579,9,0,0
721953580,0,0,0,0,1,0,36,3,7,2,3,0,2,0,629871,8,0,0
385457371,0,0,0,1,1,0,40,4,10,3,5,3,5,0,1017012,12,0,0
720120690,0,1,1,0,1,1,49,3,8,3,4,2,3,0,856541,9,0,0
317397522,0,0,1,0,0,1,47,2,7,1,4,3,5,1,3711815,8,0,0
191692360,1,1,1,1,2,1,21,3,8,2,4,3,4,0,788548,10,0,0
291429684,0,0,1,0,0,2,67,3,6,2,3,3,3,0,628545,7,0,0
855876558,0,1,2,0,2,2,56,3,8,3,5,3,4,1,3792720,10,0,0
435565949,0,0,0,1,1,1,54,4,7,2,2,3,4,0,382174,9,0,0
540864280,1,1,1,1,1,2,68,4,10,3,6,2,4,1,3975093,13,0,0
971610295,1,1,2,2,1,3,12,3,9,2,4,2,3,0,822596,10,0,0
172076090,1,1,2,1,2,2,19,1,4,0,2,3,3,0,411241,5,0,1
256087048,1,1,1,1,2,1,76,4,10,3,5,0,2,0,1015101,12,1,0
216748527,0,0,0,0,0,0,80,4,10,3,5,2,3,1,3801780,11,0,1
406952542,1,1,1,1,1,1,61,0,3,0,1,4,7,0,298390,5,0,0
886686715,1,1,1,1,1,1,42,3,10,3,6,3,5,0,1153138,13,0,0
661310210,1,1,1,1,1,2,45,2,5,2,2,3,5,0,818262,7,1,0
358408912,0,0,0,1,0,1,37,3,9,3,5,1,2,1,3863695,9,0,0
577173412,0,0,0,1,0,1,13,2,5,1,2,1,3,0,387467,8,0,0
652277145,1,1,1,1,1,1,47,3,8,2,4,1,1,0,780826,8,0,0
303505131,0,0,0,0,0,0,18,0,2,0,1,1,3,0,249029,3,0,0
624785304,0,0,0,0,1,0,55,4,8,2,4,1,2,0,840063,10,0,0
343300475,0,0,0,1,1,1,50,2,7,1,4,2,3,1,3634250,9,1,0
312961763,1,1,1,2,2,2,38,1,5,1,3,1,3,0,623736,6,0,1
575860973,1,1,1,1,2,2,31,3,6,2,2,2,3,0,418126,9,0,0
268995035,0,1,1,0,2,1,50,1,4,1,2,1,4,0,391511,5,0,0
997517482,0,0,0,0,1,0,44,3,6,2,3,2,4,0,644859,8,0,0
502965097,1,1,1,2,1,1,50,3,10,2,6,2,3,0,1167558,12,0,0
615647896,0,0,1,1,0,2,34,1,3,1,1,3,3,1,3039867,5,0,0
103512573,0,0,1,0,1,1,60,3,8,2,5,2,4,0,949310,9,0,0
963902716,0,0,0,1,0,0,70,4,12,3,7,4,6,0,1347898,13,0,0
86099342,1,1,1,1,1,1,28,4,9,2,4,3,5,0,830342,12,0,0
121704013,0,0,0,0,0,0,37,3,6,2,2,3,3,0,487688,8,0,0
184317220,0,0,0,0,0,0,45,3,8,2,4,1,3,0,768277,9,0,0
438090032,0,0,0,1,0,1,17,5,12,4,6,3,3,0,1160866,13,0,0
881024707,1,1,2,1,1,2,21,3,9,2,6,3,5,0,1148059,10,0,0
231781981,1,1,1,1,1,1,43,0,3,0,2,1,4,0,404800,5,0,0
393016586,1,1,1,1,1,1,16,3,6,2,3,0,2,0,601676,9,0,0
215069355,0,0,0,0,1,0,65,5,8,3,3,1,2,0,595000,9,0,0
86146916,1,2,2,1,2,3,37,2,7,2,4,2,5,0,1038179,8,1,1
734072592,0,0,0,0,0,0,61,1,3,0,2,0,3,0,397943,5,0,0
915538203,1,1,1,1,1,1,31,4,10,3,6,2,4,0,1146388,11,0,0
827945590,1,1,1,1,1,1,65,3,6,2,2,1,2,0,411274,9,0,0
583784134,0,0,0,0,0,0,73,5,12,3,7,0,2,0,1334837,14,0,0
854235850,1,2,2,1,2,3,24,3,6,2,3,1,3,0,611204,9,0,0
372783607,0,1,1,0,1,1,42,2,6,1,4,2,3,1,3623708,8,0,0
649760768,1,2,2,1,2,3,37,5,11,3,4,3,4,0,779016,13,0,0
233450827,1,1,1,1,1,1,65,3,10,2,6,2,5,0,1141033,13,0,0
342183977,0,0,0,0,0,0,22,5,11,3,5,3,4,0,982511,14,0,0
322229924,0,0,0,1,0,0,39,4,10,3,5,2,4,0,1050013,13,0,0
288820374,0,1,1,1,1,1,68,2,6,1,4,1,3,0,817732,7,0,0
851654981,1,1,1,1,1,1,46,3,7,2,4,3,7,0,788981,10,0,0
232234488,0,0,0,1,1,0,59,2,6,0,2,1,2,0,420576,7,0,1
423972105,1,1,1,1,1,1,54,1,5,1,3,3,6,0,596677,7,0,0
635235328,0,0,0,0,0,1,59,1,3,0,1,3,3,0,213768,6,0,1
321825304,0,0,0,0,1,0,52,2,5,1,2,1,3,0,386806,6,0,0
958835629,0,1,1,0,1,1,48,3,5,2,2,1,2,0,467628,5,0,0
313935115,0,0,0,0,0,0,29,2,6,2,3,3,5,0,609612,7,0,0
442559421,0,0,0,0,0,0,67,3,8,2,4,1,1,0,772783,8,0,0
825257842,0,0,0,0,1,0,42,3,7,2,3,1,2,0,616002,9,0,1
94316072,1,1,1,1,2,1,16,2,7,1,4,1,2,0,758720,8,0,0
12143925,0,0,0,0,1,0,53,5,12,4,6,1,2,0,1158361,14,0,0
314575927,0,0,0,0,0,0,27,1,4,1,2,1,3,0,385409,6,0,0
117866911,0,0,0,0,0,1,81,2,5,1,3,3,5,1,3420609,5,0,0
332213022,0,0,0,0,0,1,78,1,2,1,1,3,3,1,3122196,4,0,0
841112353,0,0,0,0,0,0,60,3,9,2,5,1,2,0,1019377,10,0,1
899431394,0,0,0,0,0,0,33,2,6,1,4,1,3,0,770939,7,0,0
530573196,0,0,0,1,0,1,58,2,5,2,2,2,2,1,3232496,7,0,0
791940568,1,1,2,1,2,3,33,2,7,1,3,2,5,1,3435586,9,0,0
664984423,0,0,0,0,0,0,29,4,9,3,4,1,4,0,982397,10,1,0
864423481,1,1,1,2,1,1,57,3,7,2,3,2,5,0,608074,9,0,0
874021427,1,1,1,1,1,2,47,0,0,0,0,2,4,0,28095,2,0,0
794508950,0,0,0,0,0,0,65,3,6,2,3,3,3,0,592022,6,0,0
664971202,0,0,0,0,1,0,59,3,9,2,5,2,5,0,1031666,11,0,0
379549666,0,0,0,0,0,0,46,4,11,3,6,3,5,1,4019686,12,0,0
470230517,1,1,1,1,2,1,62,1,4,0,3,3,6,0,668198,5,0,0
697772505,0,0,0,1,0,0,19,5,12,4,6,3,5,1,4031522,13,0,0
759769699,1,1,2,1,1,2,43,2,5,1,2,1,3,1,3244402,8,0,0
858641705,0,0,0,0,0,0,33,2,5,1,3,4,6,0,574337,5,0,0
765854093,0,0,0,0,0,0,44,2,5,0,2,1,3,1,3453634,5,1,0
371199963,1,1,1,1,1,1,41,3,6,2,2,1,3,0,443300,9,0,0
392730524,1,1,1,2,1,1,40,3,9,2,5,1,3,1,3837372,11,0,0
934453249,0,0,0,0,0,0,50,1,1,0,0,2,4,0,7831,3,0,0
796612653,0,0,0,0,0,0,58,0,3,0,3,3,5,0,567121,6,0,0
293672387,1,1,2,1,1,2,22,1,4,0,1,2,5,0,265327,5,0,0
955061766,1,1,1,1,1,1,44,1,4,0,2,2,3,0,473714,6,0,0
766665648,1,1,1,1,2,1,41,2,5,2,3,1,3,0,592017,8,0,0
398589448,0,1,1,0,2,1,70,2,7,2,4,0,0,0,999013,10,1,0
596817119,0,0,0,0,0,1,68,2,6,1,3,2,3,0,616979,8,0,0
715476417,0,0,0,0,1,0,21,2,4,2,2,3,4,0,466268,5,0,0
947315426,0,0,0,0,0,0,21,3,8,2,5,3,5,0,945489,10,0,0
980592443,0,1,1,0,1,1,63,4,7,2,3,1,3,0,582125,10,0,0
420798490,0,0,0,0,1,0,70,2,4,2,2,4,4,0,400705,6,0,0
166973504,1,2,2,2,2,2,62,3,7,2,3,2,4,0,621703,8,0,0
689497096,1,1,1,1,1,1,63,5,13,3,7,0,2,0,1366808,14,0,0
580979064,0,0,0,1,1,0,28,3,8,2,4,3,5,0,810835,9,0,0
734956278,1,2,2,1,2,2,23,2,5,2,3,1,5,0,582820,8,0,0
176402867,1,1,1,1,2,1,28,4,9,3,3,2,5,1,3425326,9,0,0
414012835,0,1,1,0,1,2,34,4,8,2,3,1,3,0,636629,8,0,0
429657070,1,1,1,1,1,1,26,4,8,2,3,1,1,0,756617,11,1,0
219885962,0,0,0,0,0,0,57,2,6,1,3,3,4,0,671174,7,0,0
795720396,1,2,2,2,3,2,39,3,8,2,3,0,2,0,608328,10,0,0
14330535,0,0,0,1,0,0,27,3,7,2,4,1,3,0,795336,9,0,0
